ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
39	star	ChuDongGua	səmaɲ	səmaɲ	s ə m a ɲ		1-3	3 7 4 7 4	AXBYN	SEMAN	3	3.S.C 3.E.V 3.M.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	səmaɲ	0	1490	s ə m a ɲ
40	star	XiangZhaiTang	samɛɲ	samɛɲ	s a m ɛ ɲ	ruma1248	1-3	3 7 4 7 4	AXBYN	SAMEN	16	16.S.C 16.A.V 16.M.C 16.E.V 16.N.c	2.0 1.5 1.75 1.3 0.8	samɛɲ	0	1490	s a m ɛ ɲ
41	star	PongNuea	samaɲ	samaɲ	s a m a ɲ		1-3	3 7 4 7 4	AXBYN	SAMAN	15	15.S.C 15.A.V 15.M.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	samaɲ	0	1490	s a m a ɲ
42	star	NyaungGone	samăn	samăn	s a m ă n		1-3	3 7 4 7 4	AXBYN	SAMAN	13	13.S.C 13.A.V 13.M.C 13.A.V 13.N.c	2.0 1.5 1.75 1.3 0.8	samăn	0	1490	s a m ă n
43	star	NoeLae	samăɲ	samăɲ	s a m ă ɲ		1-3	3 7 4 7 4	AXBYN	SAMAN	12	12.S.C 12.A.V 12.M.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	samăɲ	0	1490	s a m ă ɲ
44	star	BanPaw	samăn	samăn	s a m ă n		1-3	3 7 4 7 4	AXBYN	SAMAN	1	1.S.C 1.A.V 1.M.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	samăn	0	1490	s a m ă n
45	star	ChaYeQing	khaman	khaman	kʰ a m a n		3-3	1 7 4 7 4	AXBYN	KAMAN	2	2.K.C 2.A.V 2.M.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	kʰaman	0	1490	kʰ a m a n
46	star	GuangKa	laːw	laːw	l aː w	ruma1248	4-3	5 7 6	AXN	LAW	4	4.L.C 4.A.V 4.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
47	star	MangBang	laːw	laːw	l aː w	ruma1248	4-3	5 7 6	AXN	LAW	7	7.L.C 7.A.V 7.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
48	star	NanSang	laːw	laːw	l aː w	ruma1248	4-3	5 7 6	AXN	LAW	11	11.L.C 11.A.V 11.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
161	stone	NamHsan	moː	moː	m oː		1-11	4 7	AX	MU	10	10.M.C 10.U.V	2.0 1.5	moː	0	1508	m oː -
162	stone	KhunHawt	moːw	moːw	m oː w		2-11	4 7 6	AXN	MUW	6	6.M.C 6.U.V 6.W.c	2.0 1.5 0.8	moːw	0	1508	m oː w
163	stone	HtanHsan	moːw	moːw	m oː w		2-11	4 7 6	AXN	MUW	5	5.M.C 5.U.V 5.W.c	2.0 1.5 0.8	moːw	0	1510	m oː w
164	stone	PangKham	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	14	14.M.C 14.A.V 14.W.c	2.0 1.5 0.8	maːw	0	1509	m aː w
165	stone	ManLoi	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	8	8.M.C 8.A.V 8.W.c	2.0 1.5 0.8	maːw	0	1509	m aː w
166	stone	MengDan	mɛːw	mɛːw	m ɛː w	khan1274	2-11	4 7 6	AXN	MEW	9	9.M.C 9.E.V 9.W.c	2.0 1.5 0.8	mɛːw	0	1509	m ɛː w
167	stone	ChuDongGua	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	3	3.M.C 3.A.V 3.W.c	2.0 1.5 0.8	maːw	0	1509	m aː w
168	stone	XiangZhaiTang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	16	16.M.C 16.A.V 16.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
169	stone	PongNuea	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	15	15.M.C 15.A.V 15.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
170	stone	NyaungGone	maw	maw	m a w		2-11	4 7 6	AXN	MAW	13	13.M.C 13.A.V 13.W.c	2.0 1.5 0.8	maw	0	1512	m a w
171	stone	NoeLae	maw	maw	m a w		2-11	4 7 6	AXN	MAW	12	12.M.C 12.A.V 12.W.c	2.0 1.5 0.8	maw	0	1511	m a w
172	stone	BanPaw	maw	maw	m a w		2-11	4 7 6	AXN	MAW	1	1.M.C 1.A.V 1.W.c	2.0 1.5 0.8	maw	0	1507	m a w
173	stone	ChaYeQing	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	2	2.M.C 2.A.V 2.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
174	stone	GuangKa	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	4	4.M.C 4.A.V 4.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
175	stone	MangBang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	7	7.M.C 7.A.V 7.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
176	stone	NanSang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	11	11.M.C 11.A.V 11.W.c	2.0 1.5 0.8	maːw	0	1508	m aː w
1	sun	NamHsan	saŋiː	saŋiː	s a ŋ iː		1-1	3 7 4 7	AXBZ	SANI	10	10.S.C 10.A.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
2	sun	KhunHawt	saŋiː	saŋiː	s a ŋ iː		1-1	3 7 4 7	AXBZ	SANI	6	6.S.C 6.A.V 6.N.C 6.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
3	sun	HtanHsan	saŋiː	saŋiː	s a ŋ iː		1-1	3 7 4 7	AXBZ	SANI	5	5.S.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
4	sun	PangKham	saŋaj	saŋaj	s a ŋ a j		2-1	3 7 4 7 6	AXBYN	SANAJ	14	14.S.C 14.A.V 14.N.C 14.A.V 14.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
5	sun	ManLoi	saŋaj	saŋaj	s a ŋ a j		2-1	3 7 4 7 6	AXBYN	SANAJ	8	8.S.C 8.A.V 8.N.C 8.A.V 8.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
6	sun	MengDan	ŋəj	ŋəj	ŋ ə j	khan1274	2-1	4 7 6	AXN	NEJ	9	9.N.C 9.E.V 9.J.c	2.0 1.5 0.8	ŋəj	0	1525	ŋ ə j
7	sun	ChuDongGua	səŋɔj	səŋɔj	s ə ŋ ɔ j		2-1	3 7 4 7 6	AXBYN	SENUJ	3	3.S.C 3.E.V 3.N.C 3.U.V 3.J.c	2.0 1.5 1.75 1.3 0.8	səŋɔj	0	1524	s ə ŋ ɔ j
8	sun	XiangZhaiTang	saŋɛː	saŋɛː	s a ŋ ɛː	ruma1248	1-1	3 7 4 7	AXBZ	SANE	16	16.S.C 16.A.V 16.N.C 16.E.V	2.0 1.5 1.75 0.8	saŋɛː	0	1524	s a ŋ ɛː -
9	sun	PongNuea	saŋɛj	saŋɛj	s a ŋ ɛ j		2-1	3 7 4 7 6	AXBYN	SANEJ	15	15.S.C 15.A.V 15.N.C 15.E.V 15.J.c	2.0 1.5 1.75 1.3 0.8	saŋɛj	0	1524	s a ŋ ɛ j
10	sun	NyaungGone	saŋɛ	saŋɛ	s a ŋ ɛ		1-1	3 7 4 7	AXBZ	SANE	13	13.S.C 13.A.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
11	sun	NoeLae	saŋɛ	saŋɛ	s a ŋ ɛ		1-1	3 7 4 7	AXBZ	SANE	12	12.S.C 12.A.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
12	sun	BanPaw	saŋɛ	saŋɛ	s a ŋ ɛ		1-1	3 7 4 7	AXBZ	SANE	1	1.S.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
13	sun	ChaYeQing	khaŋaj	khaŋaj	kʰ a ŋ a j		2-1	1 7 4 7 6	AXBYN	KANAJ	2	2.K.C 2.A.V 2.N.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	kʰaŋaj	0	1524	kʰ a ŋ a j
14	sun	GuangKa	saŋaj	saŋaj	s a ŋ a j	ruma1248	2-1	3 7 4 7 6	AXBYN	SANAJ	4	4.S.C 4.A.V 4.N.C 4.A.V 4.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
15	sun	MangBang	saŋaj	saŋaj	s a ŋ a j	ruma1248	2-1	3 7 4 7 6	AXBYN	SANAJ	7	7.S.C 7.A.V 7.N.C 7.A.V 7.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
16	sun	NanSang	saŋaj	saŋaj	s a ŋ a j	ruma1248	2-1	3 7 4 7 6	AXBYN	SANAJ	11	11.S.C 11.A.V 11.N.C 11.A.V 11.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
353	tail	NamHsan	saɗaː	saɗaː	s a ɗ aː		1-23	3 7 1 7	AXBZ	SATA	10	10.S.C 10.A.V 10.T.C 10.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
354	tail	KhunHawt	saɗaː	saɗaː	s a ɗ aː		1-23	3 7 1 7	AXBZ	SATA	6	6.S.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
355	tail	HtanHsan	saɗaː	saɗaː	s a ɗ aː		1-23	3 7 1 7	AXBZ	SATA	5	5.S.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
356	tail	PangKham	saɗaː	saɗaː	s a ɗ aː		1-23	3 7 1 7	AXBZ	SATA	14	14.S.C 14.A.V 14.T.C 14.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
357	tail	ManLoi	saɗɛː	saɗɛː	s a ɗ ɛː		1-23	3 7 1 7	AXBZ	SATE	8	8.S.C 8.A.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	saɗɛː	0	1541	s a ɗ ɛː -
358	tail	MengDan	kəɗɛː	kəɗɛː	k ə ɗ ɛː	khan1274	1-23	1 7 1 7	AXBZ	KETE	9	9.K.C 9.E.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	kəɗɛː	0	1541	k ə ɗ ɛː -
359	tail	ChuDongGua	sadaː	sadaː	s a d aː		1-23	3 7 1 7	AXBZ	SATA	3	3.S.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	sadaː	0	1541	s a d aː -
360	tail	XiangZhaiTang	sədaː	sədaː	s ə d aː	ruma1248	1-23	3 7 1 7	AXBZ	SETA	16	16.S.C 16.E.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	sədaː	0	1541	s ə d aː -
361	tail	PongNuea	sadɛa	sadɛa	s a d ɛ a		1-23	3 7 1 7 7	AXBYZ	SATEA	15	15.S.C 15.A.V 15.T.C 15.E.V 15.A.V	2.0 1.5 1.75 1.3 0.8	sadɛa	0	1541	s a d ɛ a
362	tail	NyaungGone	sada	sada	s a d a		1-23	3 7 1 7	AXBZ	SATA	13	13.S.C 13.A.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	sada	0	1541	s a d a -
363	tail	NoeLae	sada	sada	s a d a		1-23	3 7 1 7	AXBZ	SATA	12	12.S.C 12.A.V 12.T.C 12.A.V	2.0 1.5 1.75 0.8	sada	0	1541	s a d a -
364	tail	BanPaw	sada	sada	s a d a		1-23	3 7 1 7	AXBZ	SATA	1	1.S.C 1.A.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	sada	0	1541	s a d a -
365	tail	ChaYeQing	khaɗaː	khaɗaː	kʰ a ɗ aː		1-23	1 7 1 7	AXBZ	KATA	2	2.K.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	kʰaɗaː	0	1541	kʰ a ɗ aː -
366	tail	GuangKa	sataː	sataː	s a t aː	ruma1248	1-23	3 7 1 7	AXBZ	SATA	4	4.S.C 4.A.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	sataː	0	1541	s a t aː -
367	tail	MangBang	sataː	sataː	s a t aː	ruma1248	1-23	3 7 1 7	AXBZ	SATA	7	7.S.C 7.A.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8	sataː	0	1541	s a t aː -
368	tail	NanSang	sataː	sataː	s a t aː	ruma1248	1-23	3 7 1 7	AXBZ	SATA	11	11.S.C 11.A.V 11.T.C 11.A.V	2.0 1.5 1.75 0.8	sataː	0	1541	s a t aː -
1411	this	NamHsan	haɁɨː	haɁɨː	h a ʔ ɨː		1-90	3 7 1 7	AXBZ	HAHI	10	10.H.C 10.A.V 10.H.C 10.I.V	2.0 1.5 1.75 0.8	haʔɨː	0	1560	h a ʔ ɨː
1412	this	KhunHawt	Ɂanin	Ɂanin	ʔ a n i n		2-90	1 7 4 7 4	AXBYN	HANIN	6	6.H.C 6.A.V 6.N.C 6.I.V 6.N.c	2.0 1.5 1.75 1.3 0.8	ʔanin	0	1559	ʔ a n i n
1413	this	HtanHsan	Ɂanin	Ɂanin	ʔ a n i n		2-90	1 7 4 7 4	AXBYN	HANIN	5	5.H.C 5.A.V 5.N.C 5.I.V 5.N.c	2.0 1.5 1.75 1.3 0.8	ʔanin	0	1559	ʔ a n i n
1414	this	PangKham	niː	niː	n iː		3-90	4 7	AX	NI	14	14.N.C 14.I.V	2.0 1.5	niː	0	1558	n iː -
1415	this	ManLoi	naŋɁɨː	naŋɁɨː	n a ŋ ʔ ɨː		4-90	4 7 4 1 7	AXMBZ	NANHI	8	8.N.C 8.A.V 8.N.c 8.H.C 8.I.V	2.0 1.5 1.1 1.75 0.8	naŋʔɨː	0	1561	n a ŋ ʔ ɨː
1416	this	MengDan	ɗuʔɯː	ɗuʔɯː	ɗ u ʔ ɯː	khan1274	4-90	1 7 1 7	AXBZ	TYHI	9	9.T.C 9.Y.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	ɗuʔɯː	0	1562	ɗ u ʔ ɯː
1417	this	ChuDongGua	ha?ɨ	ha?ɨ	h a ʔ ɨ		4-90	3 7 1 7	AXBZ	HAHI	3	3.H.C 3.A.V 3.H.C 3.I.V	2.0 1.5 1.75 0.8	haʔɨ	0	1560	h a ʔ ɨ
1418	this	XiangZhaiTang	Ɂaniː	Ɂaniː	ʔ a n iː	ruma1248	3-90	1 7 4 7	AXBZ	HANI	16	16.H.C 16.A.V 16.N.C 16.I.V	2.0 1.5 1.75 0.8	ʔaniː	0	1559	ʔ a n iː -
1419	this	PongNuea	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	15	15.N.C 15.I.V 15.J.c	2.0 1.5 0.8	nɨj	0	1558	n ɨ j
1420	this	NyaungGone	ni	ni	n i		3-90	4 7	AX	NI	13	13.N.C 13.I.V	2.0 1.5	ni	0	1558	n i -
1421	this	NoeLae	ni	ni	n i		3-90	4 7	AX	NI	12	12.N.C 12.I.V	2.0 1.5	ni	0	1558	n i -
1422	this	BanPaw	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	1	1.N.C 1.I.V 1.J.c	2.0 1.5 0.8	nɨj	0	1558	n ɨ j
1423	this	ChaYeQing	ʔanin	ʔanin	ʔ a n i n		2-90	1 7 4 7 4	AXBYN	HANIN	2	2.H.C 2.A.V 2.N.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 0.8	ʔanin	0	1559	ʔ a n i n
1424	this	GuangKa	niː	niː	n iː	ruma1248	3-90	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	niː	0	1558	n iː -
1425	this	MangBang	Ɂaniː	Ɂaniː	ʔ a n iː	ruma1248	3-90	1 7 4 7	AXBZ	HANI	7	7.H.C 7.A.V 7.N.C 7.I.V	2.0 1.5 1.75 0.8	ʔaniː	0	1559	ʔ a n iː -
1426	this	NanSang	Ɂani	Ɂani	ʔ a n i	ruma1248	3-90	1 7 4 7	AXBZ	HANI	11	11.H.C 11.A.V 11.N.C 11.I.V	2.0 1.5 1.75 0.8	ʔani	0	1559	ʔ a n i -
1270	three	NamHsan	Ɂuaj	Ɂuaj	ʔ u a j		1-81	1 7 7 6	AXYN	HYAJ	10	10.H.C 10.Y.V 10.A.V 10.J.c	2.0 1.5 1.3 0.8	ʔuaj	0	1576	ʔ u a j
1271	three	KhunHawt	Ɂuaj	Ɂuaj	ʔ u a j		1-81	1 7 7 6	AXYN	HYAJ	6	6.H.C 6.Y.V 6.A.V 6.J.c	2.0 1.5 1.3 0.8	ʔuaj	0	1576	ʔ u a j
1272	three	HtanHsan	Ɂuaj	Ɂuaj	ʔ u a j		1-81	1 7 7 6	AXYN	HYAJ	5	5.H.C 5.Y.V 5.A.V 5.J.c	2.0 1.5 1.3 0.8	ʔuaj	0	1576	ʔ u a j
1273	three	PangKham	Ɂuaj	Ɂuaj	ʔ u a j		1-81	1 7 7 6	AXYN	HYAJ	14	14.H.C 14.Y.V 14.A.V 14.J.c	2.0 1.5 1.3 0.8	ʔuaj	0	1576	ʔ u a j
1274	three	ManLoi	Ɂuaj	Ɂuaj	ʔ u a j		1-81	1 7 7 6	AXYN	HYAJ	8	8.H.C 8.Y.V 8.A.V 8.J.c	2.0 1.5 1.3 0.8	ʔuaj	0	1576	ʔ u a j
1275	three	MengDan	ʔoj	ʔoj	ʔ o j	khan1274	2-81	1 7 6	AXN	HUJ	9	9.H.C 9.U.V 9.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
1276	three	ChuDongGua	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	3	3.H.C 3.U.V 3.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
1277	three	XiangZhaiTang	Ɂoːj	Ɂoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	16	16.H.C 16.U.V 16.J.c	2.0 1.5 0.8	ʔoːj	0	1575	ʔ oː j
1278	three	PongNuea	Ɂoːj	Ɂoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	15	15.H.C 15.U.V 15.J.c	2.0 1.5 0.8	ʔoːj	0	1575	ʔ oː j
1279	three	NyaungGone	ʔoj	ʔoj	ʔ o j		2-81	1 7 6	AXN	HUJ	13	13.H.C 13.U.V 13.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
1280	three	NoeLae	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	12	12.H.C 12.U.V 12.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
1281	three	BanPaw	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	1	1.H.C 1.U.V 1.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
1282	three	ChaYeQing	ʔoːj	ʔoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	2	2.H.C 2.U.V 2.J.c	2.0 1.5 0.8	ʔoːj	0	1575	ʔ oː j
1283	three	GuangKa	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	4	4.H.C 4.U.V 4.J.c	2.0 1.5 0.8	ʔoːj	0	1575	ʔ oː j
1284	three	MangBang	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	7	7.H.C 7.U.V 7.J.c	2.0 1.5 0.8	ʔoːj	0	1575	ʔ oː j
1285	three	NanSang	Ɂoj	Ɂoj	ʔ o j	ruma1248	2-81	1 7 6	AXN	HUJ	11	11.H.C 11.U.V 11.J.c	2.0 1.5 0.8	ʔoj	0	1575	ʔ o j
561	tongue	NamHsan	kәrɗaɁ	kәrɗaɁ	k ə r ɗ a ʔ		1-36	1 7 5 1 7 1	AXMBYN	KERTAH	10	10.K.C 10.E.V 10.R.c 10.T.C 10.A.V 10.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kərɗaʔ	0	1593	k ə r ɗ a ʔ
562	tongue	KhunHawt	kәrɗaɁ	kәrɗaɁ	k ə r ɗ a ʔ		1-36	1 7 5 1 7 1	AXMBYN	KERTAH	6	6.K.C 6.E.V 6.R.c 6.T.C 6.A.V 6.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kərɗaʔ	0	1593	k ə r ɗ a ʔ
563	tongue	HtanHsan	kәrɗaɁ	kәrɗaɁ	k ə r ɗ a ʔ		1-36	1 7 5 1 7 1	AXMBYN	KERTAH	5	5.K.C 5.E.V 5.R.c 5.T.C 5.A.V 5.H.c	2.0 1.5 1.1 1.75 1.3 0.8	kərɗaʔ	0	1593	k ə r ɗ a ʔ
564	tongue	PangKham	kaɗaɁ	kaɗaɁ	k a ɗ a ʔ		1-36	1 7 1 7 1	AXBYN	KATAH	14	14.K.C 14.A.V 14.T.C 14.A.V 14.H.c	2.0 1.5 1.75 1.3 0.8	kaɗaʔ	0	1593	k a - ɗ a ʔ
565	tongue	ManLoi	kaɗaɁ	kaɗaɁ	k a ɗ a ʔ		1-36	1 7 1 7 1	AXBYN	KATAH	8	8.K.C 8.A.V 8.T.C 8.A.V 8.H.c	2.0 1.5 1.75 1.3 0.8	kaɗaʔ	0	1593	k a - ɗ a ʔ
566	tongue	MengDan	kədɛʔ	kədɛʔ	k ə d ɛ ʔ	khan1274	1-36	1 7 1 7 1	AXBYN	KETEH	9	9.K.C 9.E.V 9.T.C 9.E.V 9.H.c	2.0 1.5 1.75 1.3 0.8	kədɛʔ	0	1593	k ə - d ɛ ʔ
567	tongue	ChuDongGua	kaɗaʔ	kaɗaʔ	k a ɗ a ʔ		1-36	1 7 1 7 1	AXBYN	KATAH	3	3.K.C 3.A.V 3.T.C 3.A.V 3.H.c	2.0 1.5 1.75 1.3 0.8	kaɗaʔ	0	1593	k a - ɗ a ʔ
568	tongue	XiangZhaiTang	sɨdaʔ	sɨdaʔ	s ɨ d a ʔ	ruma1248	1-36	3 7 1 7 1	AXBYN	SITAH	16	16.S.C 16.I.V 16.T.C 16.A.V 16.H.c	2.0 1.5 1.75 1.3 0.8	sɨdaʔ	0	1592	s ɨ d a ʔ
569	tongue	PongNuea	sadaɁ	sadaɁ	s a d a ʔ		1-36	3 7 1 7 1	AXBYN	SATAH	15	15.S.C 15.A.V 15.T.C 15.A.V 15.H.c	2.0 1.5 1.75 1.3 0.8	sadaʔ	0	1592	s a d a ʔ
570	tongue	NyaungGone	sadăʔ	sadăʔ	s a d ă ʔ		1-36	3 7 1 7 1	AXBYN	SATAH	13	13.S.C 13.A.V 13.T.C 13.A.V 13.H.c	2.0 1.5 1.75 1.3 0.8	sadăʔ	0	1592	s a d ă ʔ
571	tongue	NoeLae	sadăɁ	sadăɁ	s a d ă ʔ		1-36	3 7 1 7 1	AXBYN	SATAH	12	12.S.C 12.A.V 12.T.C 12.A.V 12.H.c	2.0 1.5 1.75 1.3 0.8	sadăʔ	0	1592	s a d ă ʔ
572	tongue	BanPaw	sɨdăʔ	sɨdăʔ	s ɨ d ă ʔ		1-36	3 7 1 7 1	AXBYN	SITAH	1	1.S.C 1.I.V 1.T.C 1.A.V 1.H.c	2.0 1.5 1.75 1.3 0.8	sɨdăʔ	0	1592	s ɨ d ă ʔ
573	tongue	ChaYeQing	khadaʔ	khadaʔ	kʰ a d a ʔ		1-36	1 7 1 7 1	AXBYN	KATAH	2	2.K.C 2.A.V 2.T.C 2.A.V 2.H.c	2.0 1.5 1.75 1.3 0.8	kʰadaʔ	0	1592	kʰ a d a ʔ
574	tongue	GuangKa	sataɁ	sataɁ	s a t a ʔ	ruma1248	1-36	3 7 1 7 1	AXBYN	SATAH	4	4.S.C 4.A.V 4.T.C 4.A.V 4.H.c	2.0 1.5 1.75 1.3 0.8	sataʔ	0	1592	s a t a ʔ
575	tongue	MangBang	sətaːɁ	sətaːɁ	s ə t aː ʔ	ruma1248	1-36	3 7 1 7 1	AXBYN	SETAH	7	7.S.C 7.E.V 7.T.C 7.A.V 7.H.c	2.0 1.5 1.75 1.3 0.8	sətaːʔ	0	1592	s ə t aː ʔ
576	tongue	NanSang	sataɁ	sataɁ	s a t a ʔ	ruma1248	1-36	3 7 1 7 1	AXBYN	SATAH	11	11.S.C 11.A.V 11.T.C 11.A.V 11.H.c	2.0 1.5 1.75 1.3 0.8	sataʔ	0	1592	s a t a ʔ
577	tooth	NamHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	10	10.R.C 10.A.V 10.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
578	tooth	KhunHawt	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	6	6.R.C 6.A.V 6.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
579	tooth	HtanHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	5	5.R.C 5.A.V 5.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
580	tooth	PangKham	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	14	14.R.C 14.A.V 14.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
581	tooth	ManLoi	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	8	8.R.C 8.A.V 8.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
582	tooth	MengDan	r̥ɛːŋ	r̥ɛːŋ	r̥ ɛː ŋ	khan1274	1-37	5 7 4	AXN	REN	9	9.R.C 9.E.V 9.N.c	2.0 1.5 0.8	r̥ɛːŋ	0	1609	r̥ ɛː ŋ
583	tooth	ChuDongGua	ʂaːŋ	ʂaːŋ	ʂ aː ŋ		1-37	3 7 4	AXN	SAN	3	3.S.C 3.A.V 3.N.c	2.0 1.5 0.8	ʂaːŋ	0	1610	ʂ aː ŋ
584	tooth	XiangZhaiTang	r̥aːŋ	r̥aːŋ	r̥ aː ŋ	ruma1248	1-37	5 7 4	AXN	RAN	16	16.R.C 16.A.V 16.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
585	tooth	PongNuea	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	15	15.R.C 15.A.V 15.N.c	2.0 1.5 0.8	r̥aːŋ	0	1609	r̥ aː ŋ
586	tooth	NyaungGone	r̥ak	r̥ak	r̥ a k		1-37	5 7 1	AXN	RAK	13	13.R.C 13.A.V 13.K.c	2.0 1.5 0.8	r̥ak	0	1609	r̥ a k
587	tooth	NoeLae	r̥aŋ	r̥aŋ	r̥ a ŋ		1-37	5 7 4	AXN	RAN	12	12.R.C 12.A.V 12.N.c	2.0 1.5 0.8	r̥aŋ	0	1609	r̥ a ŋ
588	tooth	BanPaw	r̥aŋ	r̥aŋ	r̥ a ŋ		1-37	5 7 4	AXN	RAN	1	1.R.C 1.A.V 1.N.c	2.0 1.5 0.8	r̥aŋ	0	1609	r̥ a ŋ
